Source File Path,Production URL,Is Valid
"content/app-services/source/realm-cli/v2/realm-cli-users-revoke.txt","https://www.mongodb.com/docs/atlas/app-services/realm-cli/v2/realm-cli-users-revoke/",true
"content/app-services/source/realm-cli/v2/realm-cli-users.txt","https://www.mongodb.com/docs/atlas/app-services/realm-cli/v2/realm-cli-users/",true
"content/app-services/source/realm-cli/v2/realm-cli-whoami.txt","https://www.mongodb.com/docs/atlas/app-services/realm-cli/v2/realm-cli-whoami/",true
"content/app-services/source/realm-cli/v2.txt","https://www.mongodb.com/docs/atlas/app-services/realm-cli/v2/",true
"content/app-services/source/realm-cli.txt","https://www.mongodb.com/docs/atlas/app-services/realm-cli/",true
"content/app-services/source/reference/config/app.txt","https://www.mongodb.com/docs/atlas/app-services/reference/config/app/",true
"content/app-services/source/reference/config/auth.txt","https://www.mongodb.com/docs/atlas/app-services/reference/config/auth/",true
"content/app-services/source/reference/config/data_sources.txt","https://www.mongodb.com/docs/atlas/app-services/reference/config/data_sources/",true
"content/app-services/source/reference/config/environments.txt","https://www.mongodb.com/docs/atlas/app-services/reference/config/environments/",true
"content/app-services/source/reference/config/functions.txt","https://www.mongodb.com/docs/atlas/app-services/reference/config/functions/",true
"content/app-services/source/reference/config/graphql.txt","https://www.mongodb.com/docs/atlas/app-services/reference/config/graphql/",true
"content/app-services/source/reference/config/hosting.txt","https://www.mongodb.com/docs/atlas/app-services/reference/config/hosting/",true
"content/app-services/source/reference/config/https_endpoints.txt","https://www.mongodb.com/docs/atlas/app-services/reference/config/https_endpoints/",true
"content/app-services/source/reference/config/legacy.txt","https://www.mongodb.com/docs/atlas/app-services/reference/config/legacy/",true
"content/app-services/source/reference/config/log_forwarders.txt","https://www.mongodb.com/docs/atlas/app-services/reference/config/log_forwarders/",true
"content/app-services/source/reference/config/sync.txt","https://www.mongodb.com/docs/atlas/app-services/reference/config/sync/",true
"content/app-services/source/reference/config/template-expansions.txt","https://www.mongodb.com/docs/atlas/app-services/reference/config/template-expansions/",true
"content/app-services/source/reference/config/triggers.txt","https://www.mongodb.com/docs/atlas/app-services/reference/config/triggers/",true
"content/app-services/source/reference/config/v20210101/app.txt","https://www.mongodb.com/docs/atlas/app-services/reference/config/v20210101/app/",true
"content/app-services/source/reference/config/v20210101/auth.txt","https://www.mongodb.com/docs/atlas/app-services/reference/config/v20210101/auth/",true
"content/app-services/source/reference/config/v20210101/data_sources.txt","https://www.mongodb.com/docs/atlas/app-services/reference/config/v20210101/data_sources/",true
"content/app-services/source/reference/config/v20210101/environments.txt","https://www.mongodb.com/docs/atlas/app-services/reference/config/v20210101/environments/",true
"content/app-services/source/reference/config/v20210101/functions.txt","https://www.mongodb.com/docs/atlas/app-services/reference/config/v20210101/functions/",true
"content/app-services/source/reference/config/v20210101/graphql.txt","https://www.mongodb.com/docs/atlas/app-services/reference/config/v20210101/graphql/",true
"content/app-services/source/reference/config/v20210101/hosting.txt","https://www.mongodb.com/docs/atlas/app-services/reference/config/v20210101/hosting/",true
"content/app-services/source/reference/config/v20210101/http_endpoints.txt","https://www.mongodb.com/docs/atlas/app-services/reference/config/v20210101/http_endpoints/",true
"content/app-services/source/reference/config/v20210101/log_forwarders.txt","https://www.mongodb.com/docs/atlas/app-services/reference/config/v20210101/log_forwarders/",true
"content/app-services/source/reference/config/v20210101/services.txt","https://www.mongodb.com/docs/atlas/app-services/reference/config/v20210101/services/",true
"content/app-services/source/reference/config/v20210101/sync.txt","https://www.mongodb.com/docs/atlas/app-services/reference/config/v20210101/sync/",true
"content/app-services/source/reference/config/v20210101/triggers.txt","https://www.mongodb.com/docs/atlas/app-services/reference/config/v20210101/triggers/",true
"content/app-services/source/reference/config/v20210101/values.txt","https://www.mongodb.com/docs/atlas/app-services/reference/config/v20210101/values/",true
"content/app-services/source/reference/config/v20210101.txt","https://www.mongodb.com/docs/atlas/app-services/reference/config/v20210101/",true
"content/app-services/source/reference/config/values.txt","https://www.mongodb.com/docs/atlas/app-services/reference/config/values/",true
"content/app-services/source/reference/config.txt","https://www.mongodb.com/docs/atlas/app-services/reference/config/",true
"content/app-services/source/reference/metrics.txt","https://www.mongodb.com/docs/atlas/app-services/reference/metrics/",true
"content/app-services/source/reference/partition-based-sync.txt","https://www.mongodb.com/docs/atlas/app-services/reference/partition-based-sync/",true
"content/app-services/source/reference/push-notifications.txt","https://www.mongodb.com/docs/atlas/app-services/reference/push-notifications/",true
"content/app-services/source/reference/service-limitations.txt","https://www.mongodb.com/docs/atlas/app-services/reference/service-limitations/",true
"content/app-services/source/reference/services.txt","https://www.mongodb.com/docs/atlas/app-services/reference/services/",true
"content/app-services/source/reference/template-apps.txt","https://www.mongodb.com/docs/atlas/app-services/reference/template-apps/",true
"content/app-services/source/reference/third-party-licenses.txt","https://www.mongodb.com/docs/atlas/app-services/reference/third-party-licenses/",true
"content/app-services/source/reference/upgrade-shared-cluster.txt","https://www.mongodb.com/docs/atlas/app-services/reference/upgrade-shared-cluster/",true
"content/app-services/source/reference.txt","https://www.mongodb.com/docs/atlas/app-services/reference/",true
